Gene Name,Diff,Imm,Mes,Pro
TMEPAI,-2.0288,-7.0171,13.5794,-2.8985
TMF1,0.7622,0.8035,2.1333,-3.4938
TMLHE,0.37,3.5183,-1.5588,-2.0157
TMOD2,-0.4973,1.7236,4.6813,-5.7415
TMOD3,0.7369,2.7155,2.2324,-5.4457
TMPO,-5.1294,2.6659,-3.075,4.9954
TMPRSS11D,1.6323,0.113,-2.5044,0.8503
TMPRSS2,4.1763,-3.5578,-2.4522,1.972
TMPRSS3,5.3869,2.0537,-4.7497,-2.0056
TMPRSS4,3.5215,2.7105,1.4869,-7.3886
TMPRSS5,2.971,1.2567,-1.7852,-2.0284
TMPRSS6,2.6026,-1.4014,-3.9923,2.7959
TMSB10,-3.9462,2.5751,1.3864,-0.2799
TMSB4Y,0.609,0.8006,1.1438,-2.3828
TMSL8,-6.2094,-3.3013,-1.4264,10.8802
TMUB2,-3.0755,2.731,0.4921,-0.2888
TNC,-3.1989,-0.5807,10.3799,-5.726
TNF,-0.104,4.0049,1.7501,-5.3678
TNFAIP2,4.1981,3.9619,0.2927,-8.0436
TNFAIP3,-1.1666,4.4913,5.7634,-9.1664
TNFAIP6,-7.4548,2.5515,15.4358,-8.5483
TNFAIP8,0.9678,9.0427,0.033,-9.3026
TNFRSF10B,1.0086,0.316,0.6209,-1.7749
TNFRSF10C,0.1674,2.8449,1.5043,-4.2652
TNFRSF10D,-2.1997,-1.6203,4.4745,-0.7808
TNFRSF11A,0.2812,7.7348,1.0496,-8.5846
TNFRSF11B,4.4061,0.456,1.6346,-6.0092
TNFRSF12A,-1.308,-2.1863,6.4089,-2.7223
TNFRSF13B,1.8388,0.997,-1.9706,-0.6374
TNFRSF14,6.1381,6.7641,-1.0144,-11.7145
TNFRSF17,-4.3516,8.4403,0.5862,-4.0257
TNFRSF1A,1.4606,1.1984,3.0957,-5.5227
TNFRSF1B,-0.8307,8.2382,3.3355,-10.7371
TNFRSF21,1.6497,2.0036,2.9852,-6.4241
TNFRSF25,2.0946,0.1928,-1.8476,-0.2375
TNFRSF4,-1.5261,2.4645,0.9652,-1.8378
TNFRSF8,-1.2619,0.666,2.0739,-1.4878
TNFRSF9,-6.4277,7.4373,6.086,-6.9994
TNFSF10,2.2372,8.428,-0.046,-10.1221
TNFSF11,-2.6047,2.0579,0.0329,0.3556
TNFSF12,0.5068,3.2455,5.669,-9.6276
TNFSF14,4.0367,1.5846,0.0287,-5.1059
TNFSF15,3.2138,2.6927,-1.2053,-4.1624
TNFSF18,1.1761,2.4872,-1.1493,-2.2029
TNFSF4,-7.6217,-0.074,11.4784,-3.2342
TNFSF5IP1,0.2718,3.5002,-2.0356,-1.4549
TNFSF8,-1.9943,2.5958,0.5511,-1.1491
TNFSF9,2.0932,-0.7755,1.5667,-2.6352
TNIK,0.7419,1.0563,1.0727,-2.668
TNIP1,3.0642,2.2471,1.6022,-6.5891
TNIP2,-2.0874,1.9615,0.3603,-0.315
TNIP3,0.9539,6.7004,-0.1558,-6.8843
TNK2,0.771,-1.4983,-2.1626,2.7839
TNKS,1.4197,-3.4722,-1.2481,3.1242
TNKS2,-1.6935,-3.1494,1.9258,2.5093
TNMD,-1.4714,-1.8697,1.5356,1.5273
TNN,-3.7947,-0.427,6.8813,-2.5838
TNNC1,-0.2219,-3.9604,2.3821,1.4878
TNNI1,-0.4098,-1.8028,-2.9047,4.9251
TNNI2,-1.1605,0.4996,3.4469,-2.7234
TNNI3,-1.3185,0.0564,-0.8357,1.9109
TNNI3K,0.329,-0.3701,0.9294,-0.8402
TNNT1,-1.7154,-0.1215,0.787,0.8553
TNNT2,1.1744,-4.5671,0.2802,2.8076
TNNT3,-0.5663,-2.4157,-2.3284,5.0893
TNP1,1.5672,-2.0677,-1.5192,1.976
TNP2,0.4886,0.4149,-2.0193,1.1139
TNPO1,-3.3168,-0.6504,0.8191,2.7005
TNPO2,0.8058,-3.9772,-2.3076,5.2484
TNPO3,-0.4198,-0.3328,-0.686,1.3334
TNR,1.9949,1.3052,-2.7345,-0.3401
TNRC15,1.5844,-5.3364,0.1061,3.2653
TNRC4,-1.4929,-2.0689,-3.7352,7.1654
TNRC5,-3.4302,2.5862,-3.2327,3.7359
TNRC6B,-0.3604,-0.8161,0.8274,0.2704
TNS1,2.3209,-0.6859,2.0021,-3.3507
TNS3,2.2428,1.3714,2.2146,-5.533
TNS4,1.3392,-1.489,1.8803,-1.6108
TNXB,3.1371,0.2645,-1.6497,-1.3746
TOB1,0.7407,2.3112,0.5966,-3.3738
TOB2,2.1658,0.1532,-1.6897,-0.4123
TOE1,-0.4969,3.6504,-4.3265,1.1964
TOLLIP,0.6851,1.0517,0.4023,-1.9588
TOM1,-0.1903,2.949,6.3629,-9.244
TOM1L2,1.4181,-3.7239,3.2028,-0.9204
TOMM20,0.2453,-1.1199,-1.1244,1.8949
TOMM22,-3.1584,3.9249,-0.0155,-0.7777
TOMM34,-0.858,-0.1176,-3.9096,4.6651
TOMM40,-0.9701,-0.637,-0.1477,1.5795
TOMM7,3.0975,-1.7515,-1.0971,-0.0309
TOMM70A,1.2449,3.9281,-3.0748,-1.7093
TOP1,-1.5789,-3.4361,0.5533,4.0359
TOP2A,-6.217,2.4483,-2.1389,5.1767
TOP2B,-1.6385,-2.4384,-1.2999,5.0598
TOP3A,-3.3989,0.8898,-0.8341,2.9499
TOP3B,0.4811,0.6384,-1.9017,0.8065
TOPBP1,-4.0257,2.3331,-1.9124,3.198
TOPORS,0.1108,1.843,-2.281,0.3932
TOR1A,-4.5458,2.96,2.8574,-1.5209
TOR1AIP1,0.184,-0.4948,0.2875,0.0162
TOR1B,-1.815,5.2504,2.44,-5.6029
TOR3A,-1.3471,3.0448,-2.357,0.6659
TOX,-1.2562,-2.1482,-3.1064,6.3022
TOX3,-0.0979,-3.0933,-2.419,5.3777
TOX4,-1.4966,-0.2698,-1.862,3.3847
TP53,-1.8826,0.7524,-0.6466,1.5781
TP53AP1,1.9719,-1.4251,-2.7563,2.2141
TP53BP1,-1.6753,-2.2299,1.3532,2.2121
TP53BP2,-2.5953,-2.7141,-0.7952,5.7204
TP53I11,0.8428,-1.4951,0.5898,0.0625
TP53I3,-3.0247,-1.8677,0.1655,4.2635
TP63,1.2294,-0.9856,-1.006,0.7908
TP73,3.4786,-0.6327,-3.6046,0.976
TPBG,-1.1351,0.4179,6.4922,-5.5056
TPCN1,2.3637,1.6281,1.1227,-4.7575
TPD52,1.0412,2.7652,-0.2114,-3.2624
TPD52L1,1.4492,4.0478,-3.8027,-1.3209
TPD52L2,-2.6205,0.3611,0.8707,1.1115
TPI1,-2.1531,0.8287,-2.2573,3.315
TPK1,0.5239,3.5141,0.4958,-4.1971
TPM1,-2.4362,-0.8323,8.0194,-4.3213
TPM2,-1.942,-1.0427,6.713,-3.491
TPM3,0.353,1.1009,-1.5146,0.1297
TPM4,-2.513,-0.6327,4.1394,-1.1191
TPMT,-2.3038,2.0346,0.4138,-0.2462
TPO,1.7327,0.6967,-1.4128,-0.8002
TPP1,-2.8385,5.4654,5.332,-7.8788
TPP2,0.2914,-1.3011,-0.3948,1.3156
TPPP,1.8285,-4.2289,-0.854,3.0431
TPPP3,0.9133,-4.5388,-1.5158,4.8422
TPR,0.4377,-3.0787,-2.3039,4.7347
TPRKB,-0.5498,-0.5224,-1.989,2.8897
TPSD1,1.1985,-0.3431,1.0095,-1.7072
TPST1,-8.6572,-2.3288,4.7435,4.7515
TPST2,0.3193,5.6904,4.9533,-11.5375
TPT1,0.8921,-1.5625,1.3721,-0.6664
TPTE,-1.3123,2.7731,-2.3758,0.8943
TPX2,-5.0316,2.1415,-2.2575,4.5915
TRA@,-1.1606,6.6191,1.469,-6.4608
TRA2A,0.4598,-2.0794,0.414,1.096
TRABD,3.4503,2.4792,-1.2351,-4.1425
TRADD,2.5319,4.2434,0.2955,-6.6589
TRAF1,-0.8285,6.5724,2.4418,-7.9023
TRAF2,1.3376,2.2072,-0.2319,-2.9931
TRAF3,-0.3066,2.3482,0.3661,-2.2329
TRAF3IP1,2.8275,-3.3869,-2.3853,2.907
TRAF3IP2,3.5716,-2.6047,-1.9146,1.1169
TRAF3IP3,-2.4921,11.5461,3.1975,-11.5981
TRAF4,-0.4991,0.2814,-1.6279,1.7419
TRAF5,1.1215,-2.057,-0.4524,1.3298
TRAF6,-1.6807,1.7303,1.5034,-1.5539
TRAFD1,-3.823,2.3012,-1.3317,2.4837
TRAIP,-1.3603,1.7922,-4.8243,4.1301
TRAK1,2.7118,-1.1373,-2.0327,0.6262
TRAK2,0.9444,-0.4225,2.0526,-2.4154
TRAM1,1.6271,1.9833,3.1777,-6.5987
TRAM2,-5.0155,-2.7299,6.1271,1.139
TRAP1,2.1627,1.1462,-2.5494,-0.5087
TRAPPC2,3.6317,-0.1411,-2.2684,-0.8379
TRAPPC2L,0.6955,1.2604,-1.2298,-0.5849
TRAPPC3,-0.5694,4.3195,-0.3703,-3.044
TRAPPC4,-0.3548,2.2103,-1.5506,-0.2188
TRAPPC6A,0.9041,2.2423,-1.1895,-1.7
TRAT1,-3.8316,11.5408,2.3026,-8.7444
TRDMT1,-4.9427,-2.0256,-1.1011,7.6368
TREH,2.7418,-0.6104,-2.1182,0.2003
TREM1,-2.9112,3.8724,6.7913,-7.6342
TREM2,-0.1733,9.152,3.2989,-12.578
TREML2,-0.9233,-0.5396,-0.8159,2.0985
TREX1,4.7431,5.2397,-2.5693,-6.5818
TREX2,2.0346,-0.4516,-3.4415,1.8929
TRGV5,0.5036,0.0306,-2.1719,1.6014
TRGV7,0.0626,3.7077,-0.9468,-2.5011
TRH,0.4828,-2.1912,-2.1733,3.7103
TRHDE,-0.7249,-1.0611,1.2196,0.4381
TRHR,0.7175,1.3211,-1.7086,-0.2052
TRIAP1,-4.8114,1.7959,-0.3538,2.8183
TRIB1,4.386,1.0151,0.077,-4.9008
TRIB2,-1.1521,-2.7853,5.1257,-1.2229
TRIB3,-2.1304,0.6923,-0.5222,1.729
TRIM10,4.681,1.0337,-3.6654,-1.4768
TRIM13,-1.9993,-2.5244,2.7166,1.4612
TRIM14,5.3053,5.4377,-1.9235,-8.0787
TRIM15,3.888,2.6572,-3.2158,-2.7365
TRIM17,1.4353,4.2784,-3.2368,-2.031
TRIM2,0.453,-3.9758,2.415,0.8739
TRIM21,0.4059,9.4732,-0.2083,-8.7179
TRIM22,-1.1592,9.1555,4.1897,-12.4627
TRIM23,-2.3411,-0.4191,2.7308,-0.172
TRIM24,1.1272,-2.4077,-1.4448,2.6081
TRIM25,1.2133,2.5782,-3.9761,0.3269
TRIM26,2.4254,4.9303,-2.5999,-4.1025
TRIM27,-0.9175,2.4769,-3.8715,2.2041
TRIM28,-2.0312,-2.1257,-1.7157,5.5668
TRIM29,4.2107,-2.2123,2.7381,-4.2934
TRIM3,2.7339,0.765,-1.3033,-1.8323
TRIM31,2.8072,2.413,-3.2508,-1.5604
TRIM32,-2.1619,0.736,0.8405,0.4032
TRIM33,0.8671,-1.2,-2.9281,3.1558
TRIM36,-0.494,2.0652,-1.0264,-0.4658
TRIM37,-4.053,-0.6543,0.0473,4.1205
TRIM38,0.1385,6.0749,-0.5772,-5.0395
TRIM44,0.0047,0.3921,0.5155,-0.8584
TRIM45,-0.2191,-0.9716,-6.1063,7.1056
TRIM46,1.146,-1.1387,-2.3882,2.3273
TRIM48,0.5785,0.289,-2.516,1.6241
TRIM49,0.6432,-1.1521,-2.1252,2.5379
TRIM5,-1.537,4.3082,0.4058,-2.9298
TRIM52,3.6636,-0.4189,-1.8394,-1.0149
TRIM58,-0.0947,-1.627,-2.8686,4.3982
TRIM62,1.51,0.0023,-0.1278,-1.2009
TRIM66,2.1791,-0.2362,-0.9565,-0.7649
TRIM68,-1.603,-0.0225,-1.442,2.8298
TRIM8,0.7397,-0.6345,1.9143,-1.9024
TRIM9,-1.1427,-3.8304,1.1146,3.4272
TRIO,-0.7077,-3.6661,3.99,0.1745
TRIOBP,0.5112,-0.2813,0.5657,-0.7327
TRIP10,1.8855,-0.7331,2.8345,-3.7308
TRIP11,1.0782,-0.8085,2.4522,-2.5575
TRIP12,-2.6992,-1.1332,2.5363,0.9688
TRIP13,-1.2815,2.3194,-1.7808,0.7115
TRIP4,-0.1811,2.863,0.5818,-3.0307
TRIP6,4.4585,0.2726,-2.4675,-1.7139
TRIT1,-0.3146,0.3479,-3.1887,3.0092
TRMT1,3.2034,-0.6018,-3.5746,1.1545
TRMT11,-2.0322,0.15,-1.8694,3.4729
TRMT12,0.7618,1.4177,0.5914,-2.5516
TRMT5,-3.7351,3.1392,-2.3734,2.6578
TRMU,1.0403,2.4304,-0.6436,-2.5245
TRO,-6.3073,-4.5375,-0.2173,10.9285
TROAP,-2.8649,1.101,-3.8454,5.2814
TROVE2,-0.465,-4.4673,-0.3098,4.8394
TRPA1,-2.7335,0.7839,4.353,-2.4342
TRPC1,-3.62,-2.7669,4.661,1.2857
TRPC3,-1.1589,1.1501,3.0845,-2.9927
TRPC4,-1.234,-1.7349,3.2359,-0.3932
TRPC4AP,-3.1961,-1.0978,0.2559,3.5835
TRPC5,1.5499,0.4678,-2.3667,0.4675
TRPC6,-1.8603,-0.4828,4.406,-2.0643
TRPC7,1.2151,-0.8388,-1.0037,0.6661
TRPM1,1.8241,0.4345,-1.9381,-0.1419
TRPM2,3.7744,4.8806,-1.5899,-6.3888
TRPM3,0.2784,-1.265,-0.7994,1.6851
TRPM4,5.8912,0.6129,2.248,-8.3272
TRPM6,3.1409,-0.5822,-2.5538,0.2454
TRPM8,2.146,0.5486,0.2717,-2.6584
TRPS1,2.729,3.3819,2.1508,-8.0811
TRPV1,-0.2317,-0.0777,-4.1193,4.2357
TRPV2,-3.7677,9.2551,5.7609,-11.2658
TRPV4,-0.4159,-0.5569,0.9694,-0.0536
TRPV5,3.0984,0.2466,-2.6315,-0.4062
TRPV6,2.0495,-0.4632,-3.4565,1.9101
TRRAP,0.9814,-3.478,-1.7269,4.0114
TRSPAP1,-0.5673,4.5832,-1.9886,-1.695
TSC1,-0.7878,-2.9199,2.5821,0.8817
TSC2,0.2347,-1.7004,-2.2039,3.5027
TSC22D1,-1.5388,-3.0934,2.2287,2.0305
TSC22D2,-1.8529,-3.5563,1.9876,2.9565
TSC22D3,-4.0369,-0.8386,2.9826,1.4069
TSC22D4,3.8325,1.6624,-3.3897,-1.6155
TSEN2,2.9801,-0.834,-3.7568,1.724
TSEN34,-1.573,1.0911,0.292,0.0955
TSFM,-0.9867,2.2107,-4.5661,3.1497
TSG101,-2.2554,2.8941,-1.1077,0.4015
TSGA10,1.8078,-1.2785,-0.805,0.363
TSGA14,-1.3917,-0.9529,-1.999,4.0876
TSHB,2.6777,1.3194,-2.7402,-0.9309
TSHR,0.741,-0.7784,-0.6666,0.7031
TSKS,0.8935,0.0513,-2.1037,1.1709
TSKU,-1.8351,-1.9267,5.7444,-1.9298
TSN,-4.0658,1.1507,-2.1161,4.5761
TSNAX,-2.534,1.5403,-1.7786,2.514
TSNAXIP1,2.9531,-3.6342,-4.1101,4.703
TSP50,-2.6488,0.6652,-2.6355,4.2951
TSPAN1,3.9923,-1.2191,-2.0997,-0.3115
TSPAN12,1.9648,1.7974,2.5681,-6.0653
TSPAN13,0.1535,-3.524,0.4974,2.588
TSPAN14,-1.3646,2.2993,1.4059,-2.2589
TSPAN15,2.1059,2.5963,-0.3259,-3.9604
TSPAN2,0.2132,-4.7404,2.1095,2.0324
TSPAN3,0.9124,-1.2505,-0.2394,0.5745
TSPAN31,0.7455,-0.6456,-0.0923,0.027
TSPAN32,-0.1209,-1.1044,-1.4882,2.5619
TSPAN4,-2.6094,0.4612,4.2993,-2.192
TSPAN5,-1.2882,-2.8404,4.6599,-0.634
TSPAN6,-2.4947,-1.095,-2.3829,5.6674
TSPAN7,-4.0694,-5.2991,3.2164,5.319
TSPAN8,2.0155,-1.8418,-6.091,5.734
TSPAN9,0.0755,-4.1771,4.223,-0.2799
TSPO,2.8739,4.4859,1.1829,-8.307
TSPYL1,-0.8394,-0.8257,-0.9389,2.409
TSPYL2,-0.8837,-1.2545,-0.0082,1.9387
TSPYL4,-3.6434,-3.2442,0.5905,5.7426
TSPYL5,-1.6339,-1.8519,-0.2626,3.4181
TSR1,-3.0322,0.9734,-1.1417,2.8575
TSR2,0.7547,0.5909,-1.7641,0.4822
TSSC1,-2.3705,-1.4503,-0.6659,4.118
TSSC4,-0.1921,-1.2227,-1.6346,2.8812
TSSK1B,2.1535,-0.0494,-2.591,0.6284
TST,1.6292,2.6037,-1.6447,-2.2297
TSTA3,4.1108,0.4582,1.1476,-5.2236
TTBK2,-0.0237,-3.4184,2.2117,0.9961
TTC1,0.1594,1.3154,1.6314,-2.935
TTC12,4.3526,-0.716,-2.3674,-0.8113
TTC13,-2.4296,1.3074,0.4547,0.481
TTC15,2.6034,-3.8998,-1.272,2.4769
TTC17,0.0857,-1.1119,0.3462,0.6103
TTC19,0.8091,-2.3616,-1.3208,2.7301
TTC22,4.9822,3.0425,-4.0956,-3.1795
TTC23,-0.2182,-2.5046,-0.3722,2.8552
TTC26,-0.2042,1.0116,-4.7624,3.7533
TTC27,1.3749,0.0754,-3.046,1.6184
TTC28,-1.0883,-2.6196,-0.0594,3.4416
TTC3,0.3639,-7.628,4.0103,2.4232
TTC30A,-1.8792,1.4618,-2.5002,2.7074
TTC31,0.1859,-2.0555,-3.1852,4.8862
TTC33,-2.3118,1.1877,-2.1898,3.0492
TTC35,1.9054,2.2579,3.9621,-8.066
TTC4,-1.6096,2.9438,-2.3515,0.9789
TTC9,6.8086,1.4104,0.2245,-7.6745
TTF1,-2.3772,-0.0702,-0.0401,2.1841
TTF2,-0.1324,3.6939,-4.3694,0.8783
TTK,-4.6831,4.2599,-2.4053,2.4865
TTLL1,-1.7292,-0.9071,0.0986,2.2606
TTLL12,3.9285,2.3225,-2.0556,-3.5858
TTLL3,2.8367,-0.1338,-1.7788,-0.6375
TTLL4,-1.5897,-1.5406,-4.9853,8.0608
TTLL5,0.6491,-3.4283,-1.8917,4.4474
TTLL7,-1.5883,-1.7539,0.3686,2.6593
TTN,0.3722,0.713,-2.0495,0.9769
TTPA,1.5233,3.7388,-1.3451,-3.4611
TTR,1.8118,-0.7155,-2.6505,1.5985
TTRAP,-3.0777,3.9298,0.4223,-1.2721
TTTY9A,2.4503,0.2532,-2.252,-0.2176
TTYH1,-1.6901,-3.3734,-3.4405,8.4554
TUB,1.5042,-4.0295,-2.5182,4.8454
TUBA1A,-5.3479,-4.4847,3.2226,5.7037
TUBA1B,-3.3481,2.0655,-1.9199,2.8714
TUBA1C,-3.9974,3.5862,-0.2902,0.477
TUBA3C,-1.7062,0.311,0.2611,0.9545
TUBA4A,1.5505,0.8081,2.7283,-4.8283
TUBA8,0.3688,0.5617,-0.0562,-0.7842
TUBAL3,2.6616,2.187,-2.2865,-2.1369
TUBB,-6.6115,0.9859,-0.7809,5.5361
TUBB1,-0.3244,-0.8067,-0.4256,1.4352
TUBB2A,-5.3276,-4.0279,6.2506,2.428
TUBB2B,-4.3166,-4.9843,-2.1863,11.9017
TUBB2C,-0.0585,-0.6577,-2.1773,2.7562
TUBB3,-5.9516,-3.3415,4.1679,4.187
TUBB4,-3.6243,-1.779,-1.023,6.0114
TUBB6,-5.9579,-0.744,8.5651,-1.8467
TUBD1,-3.4676,0.9645,-0.3344,2.4471
TUBG1,-4.3007,2.8322,-0.7925,1.8777
TUBG2,-4.2323,-0.8384,3.0621,1.4914
TUBGCP2,2.0793,-1.501,-1.2088,0.7172
TUBGCP3,-0.7839,-0.3945,-0.9369,1.9555
TUBGCP4,0.391,-0.417,-0.72,0.7298
TUBGCP5,1.3867,-0.5569,-0.0663,-0.6386
TUFM,1.4585,1.8269,-3.1789,0.0644
TUFT1,-0.6273,-0.652,0.6664,0.508
TUG1,-2.7961,0.5463,0.5889,1.3628
TULP1,2.2229,-0.6013,-2.7945,1.2688
TULP2,1.8978,0.5602,-2.9961,0.6678
TULP3,-0.8105,-3.8222,-1.5122,5.8457
TULP4,0.2549,-0.0827,0.3728,-0.5051
TUSC2,1.4631,0.2384,-3.814,2.0993
TUSC3,-2.0523,-2.448,0.25,3.8462
TUSC4,1.7747,1.8133,-3.9812,0.5291
TUT1,3.5639,-1.6349,-4.2197,2.3894
TWF1,-0.3221,1.2123,-0.8686,0.0057
TWF2,0.8732,3.6558,2.6013,-6.9599
TWIST1,-5.9323,-2.0058,11.613,-2.8172
TWISTNB,-0.1294,-0.8867,1.3647,-0.3801
TWSG1,-5.6679,-0.6785,1.2812,4.2609
TXK,1.1252,0.2209,-0.6635,-0.551
TXLNA,0.8442,0.9727,0.1099,-1.7419
TXN,2.0889,1.433,-0.5882,-2.5887
TXN2,-1.566,2.5475,0.4542,-1.3847
TXNDC1,-1.2239,3.7625,1.0398,-3.3585
TXNDC13,0.7054,0.9546,-0.8277,-0.6987
TXNDC14,0.3544,3.302,0.3882,-3.7334
TXNDC15,-1.9385,2.1328,5.8025,-5.8297
TXNDC3,0.1051,4.1449,1.4949,-5.4371
TXNDC4,1.3359,2.0646,0.9207,-4.0184
TXNDC5,-3.974,2.3421,3.2447,-1.7961
TXNDC9,-4.0128,3.4175,2.6342,-2.157
TXNIP,3.8165,1.1367,-0.1535,-4.2738
TXNL1,-0.1475,2.7351,-0.188,-2.1851
TXNL4A,0.8146,-0.0397,-1.3665,0.6305
TXNL4B,-0.8397,4.5759,-3.7072,0.1475
TXNRD1,-2.5774,3.335,-2.1728,1.3012
TXNRD2,2.7425,0.2304,-3.1917,0.4262
TYK2,0.7863,-0.2005,-1.3131,0.752
TYMS,-5.9709,4.0639,-2.4566,3.7633
TYR,2.8752,-0.6112,-2.7468,0.6751
TYRO3,1.4171,-4.4849,-2.2816,5.1071
TYROBP,-2.3931,11.6227,5.1183,-14.8524
TYRP1,-3.3301,-0.6794,1.8685,1.7215
U1SNRNPBP,-0.2183,-1.2577,-1.9815,3.2792
U2AF1,0.9507,-0.6724,-2.0699,1.7642
U2AF2,-1.3969,0.6197,-3.0591,3.6141
UAP1,-0.6006,0.5195,0.123,-0.0677
UAP1L1,-0.0013,-1.0116,3.9179,-2.7822
UBA52,1.8181,0.7585,-3.8976,1.3827
UBAC1,1.366,2.2259,0.0791,-3.3469
UBAP1,0.6039,4.295,-0.5232,-3.9482
UBAP2,2.2938,-0.1718,-3.2066,1.1952
UBAP2L,-0.1631,-0.1779,-3.8697,4.0293
UBASH3A,-1.0263,9.2478,1.6255,-9.188
UBB,-0.8343,3.3335,3.1414,-5.4547
UBC,2.0141,1.3729,2.0094,-5.0998
UBD,-2.2433,12.0748,-0.1829,-7.8707
UBE1,3.6809,1.5924,-1.822,-2.9153
UBE1C,-1.6184,3.3331,0.4253,-2.014
UBE1DC1,-2.5605,2.521,1.2211,-1.2373
UBE1L,5.8163,5.5114,-1.6331,-9.0281
UBE1L2,-3.5068,4.1497,1.6481,-2.283
UBE2A,-1.8975,4.5625,-0.2248,-2.2081
UBE2B,-0.3546,2.4609,0.5718,-2.4946
UBE2C,-4.8878,2.7123,-2.3914,4.0539
UBE2D1,-3.6508,2.6693,1.6887,-0.8945
UBE2D2,0.4061,1.9785,0.5236,-2.6875
UBE2D3,-3.5237,5.2126,1.0816,-2.6279
UBE2D4,0.9066,-0.0299,-1.4897,0.6581
UBE2E1,-1.0957,2.4885,-1.8119,0.4274
UBE2E3,-5.1641,-1.5673,-1.2297,7.4896
UBE2G1,-4.9624,2.607,0.0956,1.7574
UBE2G2,2.447,-0.1757,-0.473,-1.5168
UBE2H,0.7286,1.772,-0.1999,-2.0751
UBE2I,-3.0407,0.9454,-1.2634,3.0114
UBE2J1,-0.5624,4.1308,0.8603,-4.1236
UBE2L3,-1.3154,2.3114,2.1833,-3.0716
UBE2L6,0.7079,10.327,-1.1613,-8.5936
UBE2M,-1.7808,1.557,0.1088,0.0274
UBE2N,-3.938,0.0424,-0.5567,3.9566
UBE2NL,-2.9637,1.5039,-1.2397,2.3969
UBE2O,1.6844,-1.1295,-2.1936,1.6582
UBE2Q1,1.2209,-0.4695,-1.3824,0.6845
UBE2S,-4.1651,2.0736,-0.5536,2.2234
UBE2V2,-4.7236,1.8887,0.6036,1.7242
UBE2W,-2.0705,1.985,2.8456,-2.7316
UBE2Z,-1.5339,2.9551,1.0027,-2.3124
UBE3A,0.6773,-1.3516,1.1088,-0.4191
UBE3B,-1.0294,0.3608,-0.4814,1.033
UBE3C,2.2257,2.1269,-0.4792,-3.4702
UBE4A,1.6369,-1.2393,0.1674,-0.4565
UBE4B,-1.2318,-2.9514,-0.0604,3.8867
UBFD1,-2.2568,0.1399,-0.8562,2.682
UBIAD1,0.2511,3.6431,-1.2013,-2.3665
UBL3,1.3664,-2.5171,5.0718,-3.6734
UBL4A,-0.2099,4.252,-0.7824,-2.9003
UBL5,-0.4338,0.1572,-3.4654,3.5661
UBN1,-1.2862,-1.1573,0.7399,1.4785
UBOX5,0.1045,-0.8401,-3.3596,3.9323
UBP1,1.2598,0.2792,-1.9128,0.4672
UBQLN2,-1.2558,1.654,0.5626,-0.9522
UBQLN3,0.6405,0.2608,-2.3672,1.4547
UBR2,1.4794,3.9139,-2.376,-2.5668
UBR4,-0.338,-0.0687,0.514,-0.1334
UBR5,0.922,0.4562,3.0119,-4.1741
UBTD1,-0.6775,-2.3692,1.379,1.4326
UBTF,-0.8804,-2.4021,-1.6707,4.7058
UBXD1,2.8732,0.5963,-0.8777,-2.2096
UBXD2,-1.7888,1.4621,0.6731,-0.4202
UBXD6,1.4069,-3.4945,-1.4839,3.3908
UBXD7,-1.0225,-2.7086,-1.6931,5.1462
UBXD8,1.588,-2.0062,2.0699,-1.5364
UCHL1,-7.4759,0.6223,-0.355,6.1793
UCHL3,0.5519,1.846,0.041,-2.2212
UCHL5,-0.9141,3.1757,-1.0287,-1.0865
UCHL5IP,0.1377,0.8991,-1.5588,0.5461
UCK2,-0.5615,2.1144,-2.6735,1.1064
UCKL1,-1.8647,-0.3608,-1.731,3.676
UCN,1.999,0.5659,-2.2253,-0.1407
UCP1,0.1022,1.3286,-5.1658,3.5289
UCP2,2.8359,2.5541,-1.6335,-3.2628
UCP3,2.9131,-0.5646,-2.4872,0.359
UCRC,0.4515,4.4912,-1.7939,-2.7152
UEVLD,-1.0888,4.2377,1.8289,-4.7223
UFC1,0.7936,-2.3226,-2.711,4.0825
UFD1L,-2.296,3.1243,1.1369,-1.9252
UFM1,-1.1472,0.9417,3.3083,-3.0207
UGCG,0.1763,2.4721,2.3971,-4.8277
UGCGL1,-2.7026,2.2753,0.2398,0.0447
UGCGL2,-3.1136,-3.146,2.223,3.4758
UGDH,-2.2874,-1.2439,3.2521,0.0529
UGP2,-1.4231,1.0744,2.5801,-2.2048
UGT2A1,1.1333,-1.0567,-1.8823,1.7772
UGT2A3,2.1436,-0.0599,-1.6382,-0.2467
UGT2B15,0.1283,-0.0744,-2.9141,2.7467
UGT2B4,-0.8799,0.8419,0.9499,-0.9107
UGT8,-0.8379,4.2715,-5.8597,2.3077
UIMC1,1.2754,0.1992,0.6176,-1.8991
ULBP1,0.8105,-1.1253,-1.9879,2.2304
ULBP2,-0.7801,0.8956,2.9349,-2.9532
ULK1,-2.204,-2.8598,0.3167,4.3139
ULK2,-1.6223,-1.6037,1.5576,1.3958
ULK4,0.2933,-1.2758,-2.6401,3.4732
UMOD,2.7336,-0.0357,-2.6295,0.1584
UMPS,-2.6197,2.5833,-2.7594,2.569
UNC119,-3.4544,0.386,-0.6827,3.3285
UNC119B,-1.1225,-5.2371,-1.8268,7.9735
UNC13A,2.1941,-1.6654,-1.7045,1.2407
UNC13B,1.3466,-0.4244,-0.5785,-0.2338
UNC45A,4.1192,-0.5121,-2.606,-0.5804
